geoid,countyfp,pop20,areakm,popdens,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,pollvoter_dens,job_dens,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag
6001421300,1.0,3949.0,1.08403,3642.8933,0.95931,0.9733,0.95969,0.94939,0.90049,0.91921,0.88087,0.85209,0.71777,0.70537,0.82268,0.7503,0.88103,0.82471,0.85631,0.72202,0.00219,0.00125,0.00303,1.0,0.96701,0.0,0.05619,1.0,0.03061,0.0,0.04157,1.0,0.08796,0.0,0.01494,1.0,0.03691,1.0,0.0,1.0,0.7861,0.0,3e-05,1.0,0.0,1.0,0.0,1.0,0.02801,1.0,1e-05,1.0,0.00211,1.0,0.01706,1.0,0.03543,0.0,0.01829,1.0,0.00959,1.0,0.00751,1.0,1e-05,1.0,0.00291,0.0,1.0
6001421400,1.0,1679.0,0.47478,3536.38079,0.96693,0.95531,0.9999,0.9771,0.87738,0.75007,0.91827,0.79306,0.68567,0.70266,0.82346,0.6523,0.86699,0.80433,0.86081,0.76025,0.00076,0.00026,0.03372,1.0,0.984,0.0,0.0468,1.0,0.06854,0.0,0.06671,1.0,0.12362,0.0,0.01836,1.0,0.06426,1.0,0.00428,1.0,0.73378,0.0,0.0,1.0,0.00245,1.0,0.0,1.0,0.02999,1.0,0.02203,1.0,0.00612,1.0,0.00367,1.0,0.04651,0.0,0.00612,1.0,0.03794,0.0,0.00428,1.0,0.0,1.0,0.00123,0.0,1.0
6001421500,1.0,3748.0,1.58094,2370.73428,0.96725,0.92906,0.96034,0.96151,0.87356,0.77435,0.899,0.80928,0.7195,0.78982,0.75017,0.76544,0.85067,0.85786,0.81251,0.73967,0.00168,0.00035,0.02628,1.0,0.96891,0.0,0.05119,1.0,0.02976,1.0,0.04737,1.0,0.11749,0.0,0.02572,1.0,0.04737,0.0,0.0,1.0,0.77775,0.0,0.00162,1.0,0.0065,1.0,0.0,1.0,0.02328,0.0,0.0,1.0,0.01326,1.0,0.03005,1.0,0.06145,0.0,0.00379,1.0,0.0203,1.0,0.00189,1.0,0.0,1.0,0.00278,0.0,1.0
6001421600,1.0,3837.0,1.32449,2896.9659,0.96295,0.92411,0.9719,0.92849,0.86487,0.79577,0.84003,0.7988,0.69218,0.64589,0.78292,0.66194,0.84721,0.79195,0.81781,0.73824,0.00177,0.00024,0.0254,1.0,0.97529,0.0,0.04242,1.0,0.05718,0.0,0.0348,1.0,0.13136,0.0,0.03096,1.0,0.04049,0.0,0.0,1.0,0.73203,0.0,0.01371,1.0,0.0,1.0,2e-05,1.0,0.01188,1.0,0.00329,1.0,0.00671,1.0,0.01504,1.0,0.05536,0.0,0.01294,1.0,0.0105,1.0,0.02531,1.0,0.00255,1.0,0.00268,0.0,1.0
6001421700,1.0,3386.0,0.57382,5900.76971,0.94872,0.90349,0.93487,0.92623,0.84728,0.81659,0.83642,0.82384,0.66832,0.59194,0.69986,0.59534,0.81502,0.82389,0.79597,0.72871,0.00201,0.00219,0.06516,0.0,0.81449,0.0,0.05885,1.0,0.15378,0.0,0.08247,1.0,0.1807,0.0,0.00659,1.0,0.0925,0.0,0.00143,1.0,0.68242,0.0,0.00286,1.0,0.0,1.0,0.0,1.0,0.03723,0.0,0.0,1.0,0.04696,0.0,0.04553,1.0,0.06271,0.0,0.0106,1.0,0.01346,1.0,0.01661,1.0,0.00687,1.0,0.00246,0.00373,0.0
6001421800,1.0,2113.0,0.52848,3998.24678,0.95698,0.94921,0.97999,0.95875,0.888,0.87653,0.86258,0.81554,0.71611,0.75031,0.76539,0.87883,0.87701,0.91945,0.83216,0.75416,0.0012,0.00069,0.02759,1.0,0.88009,0.0,0.06255,0.0,0.06648,0.0,0.02379,1.0,0.13993,0.0,0.01446,1.0,0.03032,0.0,0.00047,1.0,0.74767,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00793,1.0,0.00606,1.0,0.00746,1.0,0.007,1.0,0.03965,0.0,0.0056,1.0,0.03172,0.0,0.01213,1.0,0.00373,1.0,0.00155,0.0,1.0
6001421900,1.0,3906.0,0.84506,4622.16069,0.96588,0.91128,0.97685,0.93883,0.88529,0.84414,0.88273,0.79594,0.72693,0.65657,0.79155,0.70858,0.85376,0.8154,0.822,0.7189,0.00165,0.00093,0.08636,0.0,0.92897,0.0,0.04031,1.0,0.04083,0.0,0.04484,1.0,0.17769,0.0,0.05345,0.0,0.1067,0.0,1e-05,1.0,0.56217,0.0,4e-05,1.0,0.0,1.0,0.0,1.0,0.07357,0.0,0.00815,1.0,0.01607,1.0,0.02469,1.0,0.08752,0.0,0.01127,1.0,0.02492,1.0,0.00602,1.0,1e-05,1.0,0.00278,0.0,1.0
6001422000,1.0,4163.0,10.36903,401.48401,0.93539,0.9284,0.95634,0.90014,0.78173,0.72098,0.80152,0.74162,0.64299,0.58654,0.7798,0.62061,0.72971,0.66681,0.72463,0.61736,0.0017,0.01662,0.0531,0.0,0.93749,0.0,0.12308,0.0,0.17179,0.0,0.05665,1.0,0.08216,0.0,0.10849,0.0,0.06868,0.0,0.0,1.0,0.64283,0.0,0.00326,1.0,1e-05,1.0,1e-05,1.0,0.01626,1.0,0.00372,1.0,0.02829,1.0,0.01031,1.0,0.03828,1.0,0.00883,1.0,0.00834,1.0,0.0047,1.0,8e-05,1.0,0.00155,0.0,1.0
6001422100,1.0,2848.0,0.55195,5159.9273,0.93819,0.92072,0.95897,0.9617,0.84183,0.87491,0.82075,0.81269,0.6179,0.51326,0.67485,0.65283,0.78532,0.80042,0.75377,0.69976,0.00191,0.00058,0.07531,1.0,0.81188,0.0,0.0666,0.0,0.05103,0.0,0.05923,1.0,0.12203,0.0,0.12821,0.0,0.20892,0.0,0.00814,1.0,0.47022,0.0,0.0026,1.0,0.0,1.0,0.0,1.0,0.19167,0.0,0.0,1.0,0.00976,1.0,0.01041,1.0,0.05044,0.0,0.02864,1.0,0.01302,1.0,0.01171,1.0,0.00781,1.0,0.00203,0.08366,0.0
6001422200,1.0,3324.0,0.67501,4924.34159,0.95234,0.94744,0.95979,0.95527,0.8545,0.81704,0.81448,0.83199,0.68527,0.60514,0.76335,0.63631,0.79299,0.77738,0.79305,0.66399,0.00184,0.00134,0.04592,1.0,0.88674,0.0,0.06732,1.0,0.10133,0.0,0.05499,1.0,0.15786,0.0,0.05283,0.0,0.16342,0.0,0.0,1.0,0.5295,0.0,0.01297,1.0,0.0,1.0,0.0,1.0,0.12295,0.0,0.0,1.0,0.01915,1.0,0.02626,1.0,0.06148,0.0,0.02842,1.0,0.01576,1.0,0.00432,1.0,0.00834,1.0,0.00234,0.00156,0.0
6001422300,1.0,3815.0,0.56005,6811.92228,0.95432,0.90264,0.96498,0.92809,0.85938,0.87523,0.82932,0.81976,0.66542,0.58399,0.7046,0.63289,0.82552,0.79581,0.79106,0.765,0.00188,0.00621,0.03668,1.0,0.78274,0.0,0.03643,1.0,0.14278,0.0,0.09855,1.0,0.21356,0.0,0.02882,0.0,0.08811,0.0,0.00165,1.0,0.6017,0.0,0.00384,1.0,0.0,1.0,0.0,1.0,0.06149,1.0,0.0,1.0,0.00714,1.0,0.01976,0.0,0.08098,0.0,0.02031,1.0,0.03157,1.0,0.01455,1.0,0.00769,1.0,0.00262,0.02425,0.0
6001422400,1.0,4137.0,0.47557,8699.09386,0.93744,0.93728,0.93924,0.8998,0.75976,0.79322,0.71602,0.76864,0.63418,0.54722,0.67101,0.55735,0.74084,0.75168,0.71428,0.766,0.00212,0.0023,0.11178,0.0,0.69086,0.0,0.02499,1.0,0.24805,0.0,0.32204,1.0,0.37687,0.0,0.01248,1.0,0.13729,0.0,0.0,1.0,0.42033,0.0,0.01605,1.0,0.00379,1.0,0.0,1.0,0.06797,0.0,0.01894,1.0,0.03053,1.0,0.05772,1.0,0.18342,0.0,0.0,1.0,0.01293,1.0,0.02764,0.0,0.01114,1.0,0.00275,0.16694,0.0
6001422500,1.0,5066.0,0.46553,10882.27361,0.9382,0.90199,0.94984,0.8769,0.72682,0.73954,0.68748,0.75024,0.60814,0.60817,0.58228,0.47914,0.70715,0.67977,0.64217,0.72584,0.00179,0.00086,0.12109,0.0,0.71404,0.0,0.04005,1.0,0.34338,0.0,0.47257,0.0,0.33866,0.0,0.02867,0.0,0.09925,0.0,0.00224,1.0,0.47205,0.0,0.00649,1.0,0.00224,1.0,4e-05,1.0,0.0497,0.0,0.00447,1.0,0.01443,1.0,0.03945,0.0,0.20229,0.0,0.01465,1.0,0.01724,1.0,0.02081,0.0,0.01201,0.0,0.00299,0.30061,0.0
6001422700,1.0,4872.0,0.34682,14047.54353,0.85907,0.83033,0.86087,0.78435,0.55852,0.62618,0.44375,0.68818,0.51478,0.46109,0.539,0.44518,0.55087,0.62208,0.47866,0.72094,0.00296,0.00048,0.03542,0.0,0.63515,0.0,0.04666,1.0,0.50561,0.0,0.75133,0.0,0.28973,0.0,0.02405,0.0,0.16409,0.0,0.00882,1.0,0.45743,0.0,0.00788,1.0,0.00413,1.0,0.0,1.0,0.11427,0.0,0.00099,1.0,0.02102,0.0,0.07419,0.0,0.12679,0.0,0.01314,0.0,0.00296,1.0,0.03764,0.0,0.01325,1.0,0.00402,0.52118,0.0
6001422800,1.0,11245.0,0.40857,27522.70679,0.82885,0.77817,0.84374,0.7829,0.64013,0.7415,0.58393,0.71569,0.47364,0.44613,0.49844,0.42442,0.63592,0.71028,0.59952,0.69872,0.00416,0.00268,0.06851,0.0,0.39675,0.0,0.0625,1.0,0.66147,0.0,0.84422,0.0,0.44815,0.0,0.04214,0.0,0.16141,0.0,0.00143,1.0,0.28464,0.0,0.01203,0.0,0.00243,1.0,0.00077,1.0,0.11022,0.0,0.00276,1.0,0.01158,0.0,0.08308,0.0,0.21094,0.0,0.01721,0.0,0.00496,0.0,0.06763,0.0,0.0299,0.0,0.0065,0.70249,0.0
6001422901,1.0,2323.0,0.15883,14625.7101,0.89178,0.89188,0.8951,0.84997,0.69835,0.67674,0.67063,0.74719,,,,,,,,,0.00128,0.0016,0.11458,0.0,0.42951,0.0,0.10208,1.0,0.45019,0.0,0.45912,0.0,0.42024,0.0,0.11994,0.0,0.0526,0.0,0.0,1.0,0.3397,0.0,0.00087,1.0,0.0,1.0,0.0,1.0,0.046,0.0,0.00087,1.0,0.00295,1.0,0.05798,0.0,0.24805,0.0,0.03697,1.0,0.00174,1.0,0.01354,1.0,0.00868,1.0,0.0018,0.50029,0.0
6001422902,1.0,3036.0,0.38545,7876.43981,0.87249,0.86194,0.88953,0.83061,0.68119,0.74683,0.63368,0.70034,,,,,,,,,0.00176,0.00945,0.11458,0.0,0.42951,0.0,0.10208,1.0,0.45019,0.0,0.45912,0.0,0.42024,0.0,0.11994,0.0,0.0526,0.0,0.0,1.0,0.3397,0.0,0.00087,1.0,0.0,1.0,0.0,1.0,0.046,0.0,0.00087,1.0,0.00295,1.0,0.05798,0.0,0.24805,0.0,0.03697,1.0,0.00174,1.0,0.01354,1.0,0.00868,1.0,0.00225,0.52136,0.0
6001423000,1.0,4679.0,0.73008,6408.85512,0.93046,0.87049,0.96577,0.91811,0.82683,0.79891,0.8225,0.81152,0.6612,0.67716,0.68635,0.6242,0.79612,0.77281,0.77018,0.73275,0.00358,0.0031,0.09152,1.0,0.75515,0.0,0.07383,1.0,0.13906,0.0,0.14853,1.0,0.24869,0.0,0.04857,1.0,0.12031,0.0,0.00101,1.0,0.53386,0.0,0.0127,1.0,0.0,1.0,0.0,1.0,0.0528,1.0,0.02378,1.0,0.02801,1.0,0.03628,1.0,0.06469,1.0,0.02358,1.0,0.0135,1.0,0.03668,1.0,0.03204,1.0,0.00351,0.06992,0.0
6001423100,1.0,4337.0,0.74865,5793.08605,0.95772,0.94057,0.93428,0.95975,0.8225,0.79066,0.83864,0.78035,0.67733,0.6702,0.71484,0.56303,0.7895,0.81515,0.78543,0.73202,0.00187,0.00142,0.07435,1.0,0.77328,0.0,0.10793,0.0,0.14753,0.0,0.10424,1.0,0.1414,0.0,0.1661,0.0,0.12916,0.0,0.0,1.0,0.49603,0.0,0.01473,1.0,0.0,1.0,0.00227,1.0,0.09948,0.0,0.00249,1.0,0.00612,1.0,0.03966,1.0,0.0537,0.0,0.01564,1.0,0.01722,0.0,0.00499,1.0,0.00816,1.0,0.00298,0.05206,0.0
6001423200,1.0,2891.0,0.45678,6329.1269,0.92897,0.94803,0.93122,0.92204,0.78215,0.79879,0.7541,0.70909,0.57834,0.53138,0.5823,0.51254,0.72939,0.73087,0.7047,0.6719,0.00198,0.00188,0.08339,0.0,0.81874,0.0,0.15495,1.0,0.18249,0.0,0.09759,1.0,0.07277,0.0,0.22435,0.0,0.27197,0.0,0.0,1.0,0.30584,0.0,0.03588,1.0,0.01576,1.0,0.0,1.0,0.19349,0.0,0.0228,1.0,0.00402,1.0,0.01408,1.0,0.01375,1.0,0.01308,1.0,0.00335,1.0,0.0114,1.0,0.0,1.0,0.00192,0.06078,0.0
6001423300,1.0,3748.0,0.72663,5158.08936,0.94439,0.94287,0.94266,0.9298,0.80849,0.81991,0.81872,0.7678,0.62671,0.59854,0.7167,0.58155,0.75374,0.78475,0.76507,0.5838,0.00235,0.00047,0.06108,0.0,0.82168,0.0,0.10743,0.0,0.12586,0.0,0.03739,1.0,0.09503,0.0,0.25485,0.0,0.12557,0.0,0.00086,1.0,0.44406,0.0,0.00942,1.0,0.0,1.0,0.0,1.0,0.0859,0.0,0.0,1.0,0.00771,1.0,0.03111,1.0,0.03368,1.0,0.0,1.0,0.0254,1.0,0.00285,1.0,0.0,1.0,0.00249,0.0,1.0
6001423400,1.0,5073.0,0.75544,6715.26617,0.91749,0.93116,0.90641,0.8902,0.79785,0.79187,0.79964,0.74945,0.60712,0.52087,0.6934,0.53422,0.73694,0.71341,0.71264,0.63593,0.00421,0.00096,0.07064,1.0,0.87063,0.0,0.12468,0.0,0.17025,0.0,0.12396,1.0,0.12183,0.0,0.13732,0.0,0.14798,0.0,0.0,1.0,0.49351,0.0,0.0,1.0,0.01201,1.0,0.0,1.0,0.11486,0.0,0.00504,1.0,0.01027,1.0,0.01917,1.0,0.03176,1.0,0.03021,1.0,0.01724,1.0,0.01549,1.0,0.00504,1.0,0.00362,0.07337,0.0
6001423500,1.0,3476.0,0.63575,5467.58471,0.93816,0.91442,0.93962,0.87008,0.82042,0.83485,0.839,0.788,0.62527,0.55648,0.71675,0.50911,0.77515,0.82783,0.76297,0.70645,0.00217,0.00199,0.04669,0.0,0.71131,0.0,0.03793,1.0,0.16813,0.0,0.14478,1.0,0.13398,0.0,0.20198,0.0,0.14215,0.0,0.0,1.0,0.47519,0.0,0.00876,1.0,0.0,1.0,0.00905,1.0,0.09107,0.0,0.0,1.0,0.03182,0.0,0.0397,0.0,0.03853,0.0,0.02014,1.0,0.02569,0.0,0.01284,1.0,0.0,1.0,0.00251,0.11352,0.0
6001423601,1.0,2825.0,0.52344,5397.03353,0.93542,0.91417,0.93052,0.90941,0.81763,0.81322,0.81195,0.79249,0.65831,0.61695,0.60356,0.54969,0.79502,0.76663,0.70898,0.7282,0.00194,0.00232,0.01928,1.0,0.85008,0.0,0.08843,1.0,0.10512,0.0,0.1082,1.0,0.0921,0.0,0.05167,0.0,0.08723,0.0,0.00636,1.0,0.70348,0.0,0.02508,1.0,0.00824,1.0,0.0,1.0,0.02134,0.0,0.00786,1.0,0.0176,1.0,0.01235,1.0,0.02696,1.0,0.00711,1.0,0.02845,0.0,0.01048,1.0,0.00374,1.0,0.00205,0.05073,0.0
6001423602,1.0,5620.0,0.40454,13892.15825,0.90459,0.87864,0.896,0.85947,0.73061,0.73452,0.67392,0.79152,0.57924,0.50782,0.52235,0.49153,0.70319,0.73532,0.65905,0.73513,0.00404,0.00091,0.0504,0.0,0.62745,0.0,0.03425,1.0,0.55476,0.0,0.5746,0.0,0.35309,0.0,0.01287,1.0,0.08747,0.0,0.01517,1.0,0.47289,0.0,0.02145,1.0,0.00521,1.0,0.0,1.0,0.04519,0.0,0.0,1.0,0.01118,1.0,0.07567,0.0,0.11535,0.0,0.036,1.0,0.00077,1.0,0.07736,0.0,0.02114,1.0,0.0051,0.40227,0.0
6001423700,1.0,4236.0,0.72869,5813.17495,0.93936,0.92046,0.90133,0.86214,0.79953,0.75941,0.7031,0.74709,0.63835,0.60024,0.6344,0.52538,0.75761,0.7859,0.60891,0.73091,0.00206,0.0011,0.03544,1.0,0.83098,0.0,0.08061,1.0,0.23634,0.0,0.40628,0.0,0.19823,0.0,0.02297,1.0,0.10521,0.0,0.00144,1.0,0.61477,0.0,0.01246,1.0,0.00671,1.0,0.0,1.0,0.06226,0.0,2e-05,1.0,0.00983,1.0,0.02936,0.0,0.09468,0.0,0.01175,1.0,0.00367,1.0,0.03672,0.0,0.00557,1.0,0.00324,0.31261,0.0
6001423800,1.0,3217.0,1.08473,2965.72276,0.96299,0.9039,0.96154,0.96932,0.87548,0.87194,0.86694,0.7902,0.7377,0.75871,0.84501,0.74335,0.86223,0.8565,0.78493,0.72325,0.00161,0.00114,0.04293,1.0,0.94129,0.0,0.04058,1.0,0.0538,1.0,0.02412,1.0,0.07313,0.0,0.02397,1.0,0.06399,0.0,2e-05,1.0,0.79075,0.0,0.00022,1.0,0.00673,1.0,0.0,1.0,0.03782,0.0,0.00287,1.0,0.01342,1.0,0.00431,1.0,0.03718,0.0,0.00384,1.0,0.00348,1.0,0.00779,1.0,0.00798,1.0,0.00233,0.0,1.0
6001423901,1.0,2036.0,0.39449,5161.07082,0.93243,0.94115,0.9271,0.90491,0.81343,0.79202,0.8246,0.80005,0.66813,0.66254,0.62887,0.70542,0.79065,0.81397,0.82307,0.73396,0.0016,0.00151,0.04214,1.0,0.81586,0.0,0.08486,1.0,0.12259,0.0,0.09983,1.0,0.09107,0.0,0.10764,0.0,0.13914,0.0,0.00338,1.0,0.62601,0.0,0.01032,1.0,0.01648,1.0,0.0,1.0,0.10051,0.0,0.00679,1.0,0.00358,1.0,0.00021,1.0,0.02435,0.0,0.00246,1.0,0.01793,1.0,0.00732,1.0,0.00341,1.0,0.00152,0.0,1.0
6001423902,1.0,1464.0,0.29498,4963.0215,0.96092,0.96011,0.93469,0.9538,0.83604,0.77907,0.83325,0.78562,0.6994,0.6699,0.74842,0.64519,0.83729,0.85273,0.82295,0.80775,0.00065,0.00296,0.03186,1.0,0.83708,0.0,0.0746,0.0,0.07278,0.0,0.07352,1.0,0.15452,0.0,0.02928,0.0,0.05981,0.0,0.0,1.0,0.70717,0.0,0.0081,1.0,0.0,1.0,0.0,1.0,0.03178,0.0,0.01371,1.0,0.00249,1.0,0.02492,0.0,0.04984,1.0,0.03614,1.0,0.00685,1.0,0.01121,1.0,0.00374,1.0,0.00115,0.08045,0.0
6001424001,1.0,4154.0,0.50753,8184.71693,0.92547,0.89559,0.9505,0.88057,0.74067,0.74984,0.79255,0.72706,0.59604,0.54251,0.62979,0.49964,0.69944,0.70443,0.74553,0.61383,0.00291,0.00101,0.07861,0.0,0.83406,0.0,0.11915,0.0,0.1895,0.0,0.08337,1.0,0.08323,0.0,0.22215,0.0,0.16323,0.0,0.00319,1.0,0.46744,0.0,0.00286,1.0,8e-05,1.0,0.0,1.0,0.13395,0.0,0.00545,1.0,0.01373,1.0,0.00968,1.0,0.02687,1.0,0.00257,1.0,0.01257,1.0,2e-05,1.0,0.00835,1.0,0.00261,0.0,1.0
6001424002,1.0,2494.0,0.32677,7632.34966,0.94222,0.94308,0.94809,0.90891,0.77991,0.77363,0.8108,0.68712,0.61878,0.65133,0.70065,0.60579,0.70653,0.76056,0.71304,0.56591,0.00142,0.00034,0.10619,0.0,0.84848,0.0,0.11216,0.0,0.07829,0.0,0.11283,1.0,0.10443,0.0,0.33376,0.0,0.2242,0.0,0.00534,1.0,0.2773,0.0,0.00341,1.0,0.0,1.0,0.00288,1.0,0.19277,0.0,0.00748,1.0,0.01336,1.0,0.01881,1.0,0.02341,1.0,0.01298,1.0,0.00424,1.0,0.00644,1.0,0.01952,1.0,0.00175,0.08106,0.0
6001425101,1.0,1853.0,2.68595,689.88589,0.91555,0.96391,0.93681,0.84878,0.84216,0.87463,0.87642,0.77079,0.67739,0.80399,0.68429,0.62971,0.77527,0.76469,0.73692,0.85421,0.00147,0.00446,0.09951,0.0,0.91084,0.0,0.08846,1.0,0.10959,0.0,0.02753,1.0,0.24358,0.0,0.04408,1.0,0.07248,0.0,0.00281,1.0,0.57092,0.0,0.00881,1.0,0.00027,1.0,0.0,1.0,0.02845,1.0,0.0098,1.0,0.00937,1.0,0.03363,1.0,0.06402,0.0,0.03583,1.0,0.01815,1.0,0.02443,1.0,0.0127,1.0,0.00131,0.16837,0.0
6001425102,1.0,3753.0,0.73581,5100.49529,0.92492,0.91608,0.96681,0.88647,0.82684,0.91066,0.79344,0.78787,0.70452,0.70686,0.74807,0.65362,0.763,0.79418,0.72969,0.66623,0.00213,0.0037,0.1595,0.0,0.93,0.0,0.03443,1.0,0.1174,0.0,0.09785,1.0,0.40443,0.0,0.0843,0.0,0.09206,0.0,0.00202,1.0,0.3409,0.0,0.01045,1.0,0.00586,1.0,0.00329,1.0,0.03612,0.0,0.00799,1.0,0.02419,0.0,0.07385,0.0,0.18867,0.0,0.02101,0.0,0.00256,1.0,0.04399,0.0,0.04683,1.0,0.00254,0.28285,0.0
6001425103,1.0,2928.0,0.87608,3342.14589,0.92957,0.94316,0.95763,0.95663,0.84181,0.83433,0.87189,0.78796,0.66979,0.70272,0.76147,0.63781,0.79147,0.80163,0.77177,0.66283,0.00198,0.00708,0.04079,1.0,0.97825,0.0,0.06599,1.0,0.10352,0.0,0.0426,1.0,0.26301,0.0,0.15305,0.0,0.07477,0.0,0.00071,1.0,0.4365,0.0,0.00358,1.0,0.0,1.0,0.0,1.0,0.03182,0.0,0.01036,1.0,0.01362,1.0,0.00502,1.0,0.06578,0.0,0.06002,0.0,0.03787,1.0,0.06465,1.0,0.0,1.0,0.0022,0.19313,0.0
6001425104,1.0,4377.0,1.08724,4025.79226,0.92409,0.91514,0.9413,0.88105,0.79803,0.79651,0.83818,0.73619,0.62863,0.56975,0.68812,0.49128,0.75747,0.80954,0.70567,0.66373,0.00288,0.00707,0.04909,1.0,0.80593,0.0,0.05189,1.0,0.20219,0.0,0.08321,1.0,0.17875,0.0,0.26589,0.0,0.13712,0.0,0.00017,1.0,0.36118,0.0,0.0005,1.0,0.00046,1.0,0.0,1.0,0.07775,0.0,0.0234,1.0,0.03154,1.0,0.01941,1.0,0.05722,0.0,0.01831,1.0,0.01641,1.0,0.03957,1.0,0.00565,1.0,0.00266,0.0756,0.0
6001426100,1.0,6366.0,3.04786,2088.67556,0.94712,0.95904,0.94491,0.95744,0.90234,0.9116,0.91143,0.81573,0.76322,0.76734,0.79234,0.86125,0.8586,0.88014,0.84802,0.66319,0.00451,0.00166,0.03628,0.0,0.96946,0.0,0.01446,1.0,0.01544,1.0,0.05923,1.0,0.19778,0.0,0.00833,1.0,0.02142,1.0,1e-05,1.0,0.73177,0.0,0.00727,1.0,2e-05,1.0,1e-05,1.0,0.01363,1.0,0.0001,1.0,0.00027,1.0,0.01625,1.0,0.13946,0.0,0.01151,1.0,0.00421,1.0,0.01113,1.0,0.00034,1.0,0.00489,0.0,1.0
6001426200,1.0,4917.0,1.35821,3620.20787,0.94924,0.95,0.96822,0.97176,0.89658,0.92411,0.90846,0.79885,0.72066,0.74778,0.75107,0.83237,0.85721,0.87263,0.79019,0.67339,0.00316,0.0013,0.01807,1.0,0.97258,0.0,0.03862,1.0,0.037,0.0,0.04481,1.0,0.15051,0.0,0.02319,1.0,0.07005,0.0,0.00084,1.0,0.67579,0.0,0.01394,1.0,0.0,1.0,1e-05,1.0,0.02923,1.0,0.00272,1.0,0.0156,1.0,0.01643,1.0,0.07418,0.0,0.01193,1.0,0.02185,1.0,0.00668,1.0,3e-05,1.0,0.00331,0.0,1.0
6001427100,1.0,4067.0,1.19364,3407.22145,0.94747,0.93034,0.94879,0.95435,0.88256,0.84845,0.83702,0.83506,0.67135,0.59805,0.73156,0.74241,0.84884,0.81911,0.75217,0.67638,0.00241,0.00219,0.04054,0.0,0.95775,0.0,0.03864,1.0,0.04621,0.0,0.02843,1.0,0.14264,0.0,0.01384,1.0,0.16101,0.0,0.00478,1.0,0.64151,0.0,0.00629,1.0,0.0,1.0,0.0,1.0,0.11648,0.0,0.0,1.0,0.01333,1.0,0.0,1.0,0.05157,0.0,0.05258,1.0,0.00805,1.0,0.01358,1.0,0.00805,1.0,0.00271,0.0,1.0
6001427200,1.0,4366.0,1.95474,2233.54933,0.93785,0.92168,0.94546,0.93768,0.83116,0.81133,0.76093,0.78079,0.63885,0.62095,0.70632,0.62397,0.75278,0.72916,0.62064,0.61294,0.0027,0.00243,0.21962,0.0,0.92361,0.0,0.07841,0.0,0.09501,0.0,0.06746,1.0,0.35455,0.0,0.02919,1.0,0.16794,0.0,0.00287,1.0,0.40048,0.0,0.01746,1.0,0.01077,1.0,0.0,1.0,0.11388,0.0,0.00742,1.0,0.01603,1.0,0.00742,1.0,0.17297,0.0,0.07847,0.0,0.00933,1.0,0.01124,1.0,0.04665,1.0,0.00275,0.01825,0.0
6001427300,1.0,5723.0,2.77204,2064.54498,0.94031,0.91084,0.95129,0.91283,0.82906,0.80891,0.78248,0.75682,0.69264,0.61785,0.74983,0.664,0.7694,0.74758,0.6709,0.54864,0.00329,0.00451,0.18213,0.0,0.93635,0.0,0.06962,0.0,0.08118,0.0,0.06678,1.0,0.37561,0.0,0.0722,0.0,0.10868,0.0,0.00412,1.0,0.37336,0.0,0.01515,1.0,0.0,1.0,0.0,1.0,0.0621,0.0,0.00524,1.0,0.01646,1.0,0.0073,1.0,0.13412,0.0,0.133,0.0,0.0043,1.0,0.00804,1.0,0.07782,0.0,0.0037,0.05273,0.0
6001427600,1.0,4738.0,0.58287,8128.78921,0.91011,0.92506,0.94402,0.8654,0.78686,0.78043,0.77453,0.74394,0.65364,0.58951,0.73487,0.65659,0.71601,0.72142,0.66466,0.62232,0.00345,0.00151,0.2122,0.0,0.89114,0.0,0.09427,0.0,0.12727,0.0,0.10019,1.0,0.34423,0.0,0.1875,0.0,0.10269,0.0,0.00077,1.0,0.28519,0.0,0.02115,1.0,0.0,1.0,0.0,1.0,0.04731,1.0,0.00885,1.0,0.00846,1.0,0.04769,1.0,0.08173,0.0,0.10769,0.0,0.00365,1.0,0.03135,0.0,0.04154,1.0,0.00292,0.11635,0.0
